2014-12-16 04:09:21:0595, setup_loaddata_begin
2014-12-16 04:09:23:0610, setup_loaddata_end
2014-12-16 04:09:23:0650, setup_createactions_begin
2014-12-16 04:09:23:0813, setup_createactions_end
2014-12-16 04:09:28:0711, diag_itementered, id=3881, type=1
2014-12-16 04:09:29:0235, diag_itemexited, id=3881, type=1
2014-12-16 04:09:29:0615, diag_itementered, id=25552, type=1
2014-12-16 04:09:30:0829, edge_create, Tuple[0,1,0.40575344052604323,4,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0829, answer_create, 25583
2014-12-16 04:09:30:0829, edge_create, Tuple[1,2,0.4179242056451269,4,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0829, answer_create, 25596
2014-12-16 04:09:30:0829, edge_create, Tuple[1,3,0.6619705440983147,4,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0829, answer_create, 27502
2014-12-16 04:09:30:0829, edge_create, Tuple[1,4,0.27213225395135987,4,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0829, answer_create, 61727
2014-12-16 04:09:30:0839, edge_create, Tuple[1,5,0.12782540165658574,4,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0839, answer_create, 677173
2014-12-16 04:09:30:0839, edge_create, Tuple[1,6,0.0855957498851857,4,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0839, answer_create, 678954
2014-12-16 04:09:30:0839, edge_create, Tuple[1,7,0.8655331647287817,4,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0839, answer_create, 937635
2014-12-16 04:09:30:0839, edge_create, Tuple[1,8,0.8823051294511026,4,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0839, answer_create, 3098296
2014-12-16 04:09:30:0839, edge_create, Tuple[1,9,0.8817968601844736,4,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0839, answer_create, 8076368
2014-12-16 04:09:30:0839, edge_create, Tuple[1,10,0.8494172352530445,4,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0839, answer_create, 11989443
2014-12-16 04:09:30:0839, edge_create, Tuple[1,11,0.2643146119307648,4,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0839, answer_create, 15465687
2014-12-16 04:09:30:0839, edge_create, Tuple[1,12,0.4316555513713505,4,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0839, edge_create, Tuple[0,13,0.545536343146817,1,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0839, edge_create, Tuple[13,14,0.3894259929855348,1,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0851, edge_create, Tuple[13,15,0.46215973152722956,1,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0861, edge_create, Tuple[13,16,0.3456844373455771,1,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0871, edge_create, Tuple[13,17,0.8315626635339227,1,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0872, edge_create, Tuple[13,18,0.3125380553625595,1,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0872, edge_create, Tuple[13,19,0.5129860602268173,1,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0872, edge_create, Tuple[13,20,0.9211719145707646,1,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0882, edge_create, Tuple[13,21,0.32371985577732987,1,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0892, edge_create, Tuple[13,22,0.0789394693093608,1,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0892, edge_create, Tuple[13,23,0.44134590300688326,1,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0902, edge_create, Tuple[13,24,0.8119450284565047,1,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0902, edge_create, Tuple[13,25,0.73541841160894,1,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0902, edge_create, Tuple[13,26,0.4024015469938529,1,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0912, edge_create, Tuple[13,27,0.7696042876467324,1,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0912, edge_create, Tuple[13,28,0.1453225816263548,1,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0912, edge_create, Tuple[13,29,0.922676368260501,1,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0922, edge_create, Tuple[13,30,0.1921769138680245,1,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0922, edge_create, Tuple[13,31,0.35889174380810607,1,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0922, edge_create, Tuple[13,32,0.849101689074981,1,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0932, edge_create, Tuple[13,33,0.9908577936962756,1,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0932, edge_create, Tuple[13,34,0.1988610261951641,1,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0932, edge_create, Tuple[13,35,0.3172809171060138,1,0.0,1418764162300,1418764162300]
2014-12-16 04:09:30:0962, discussion_open, 25552
2014-12-16 04:09:30:0962, diag_itemclicked, id=25552, type=1
2014-12-16 04:09:32:0704, diag_itemexited, id=25552, type=1
2014-12-16 04:09:33:0188, diag_detail_itementered, id=0.1921769138680245, type=1
2014-12-16 04:09:33:0218, diag_detail_itemexited, id=0.1921769138680245, type=1
2014-12-16 04:09:36:0031, diag_itemexited, id=2, type=4
2014-12-16 04:09:36:0051, diag_itementered, id=2, type=0
2014-12-16 04:09:36:0111, diag_itemexited, id=2, type=0
2014-12-16 04:09:36:0161, diag_itemexited, id=2, type=4
2014-12-16 04:09:36:0161, diag_itementered, id=65035, type=1
